Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
24049,US-2014-419290,08/11/2014,08/11/2014,Same Day,MF-18250,United States,Frankfort,Illinois,60423,Central,OFF-BI-10002824,OfficeSupply,Binders,Recycled Easel Ring Binders,117.1763,14,0.6,-53.9672
24050,CA-2016-394053,08/18/2014,08/25/2014,Standard Class,PG-18820,United States,New York City,New York,10011,East,TEC-PH-10000586,technologies,Phones,AT&T SB67148 SynJ,627.5713,2,0.5,-167.7206
24051,CA-2014-891446,07/08/2016,07/13/2016,Same Day,LS-17230,United States,Garden City,Kansas,67846,Central,OFF-BI-10001758,OfficeSupply,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,115.9591,6,0.32,
24052,CA-2014-969368,10/31/2016,11/01/2016,Second Class,MC-17845,United States,Fort Worth,Texas,76106,Central,TEC-PH-10000923,Tech,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",807.5103,3,0.1,180.0438
24053,CA-2015-589983,10/16/2014,10/16/2014,Same Day,NF-18475,United States,Mcallen,Texas,78501,Central,OFF-EN-10002500,OfficeSupply,Envelopes,Globe Weis Peel & Seel First Class Envelopes,1483.1123,11,0.0,759.5379
24054,US-2014-410521,11/07/2015,11/09/2015,Same Day,JO-15280,United States,Texarkana,Arkansas,71854,South,FUR-TA-10003392,Furni,Tables,Global Adaptabilities Conference Tables,773.3205,14,0.8,-482.0643
24055,US-2014-102113,10/07/2016,10/10/2016,Standard Class,NK-18490,United States,Anaheim,California,92804,West,OFF-PA-10004082,OfficeSupply,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",333.031,1,0.0,139.2437
24056,CA-2015-248922,07/06/2016,07/11/2016,Same Day,SJ-20500,United States,San Diego,California,92024,West,OFF-AP-10003287,OfficeSupply,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,0.01,12,0.3,-0.0007
24057,CA-2015-930316,12/18/2016,12/23/2016,Standard Class,FM-14215,United States,Middletown,Connecticut,6457,East,OFF-AP-10004540,OfficeSupply,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",0.01,7,,-0.0027
24058,US-2015-412799,11/17/2016,11/18/2016,Second Class,TD-20995,United States,Redlands,California,92374,,OFF-AP-10003217,OfficeSupply,Appliances,Eureka Sanitaire  Commercial Upright,882.1171,8,0.4,
24059,US-2016-532427,07/29/2016,07/30/2016,Same Day,JM-15250,United States,Dover,New Hampshire,3820,East,OFF-PA-10001001,OfficeSupply,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",0.01,13,0.4,-0.0029
24060,CA-2016-949064,04/16/2016,04/17/2016,Standard Class,AH-10030,United States,Richmond,Virginia,23223,South,TEC-AC-10002134,technologies,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,0.01,12,0.8,-0.0039
24061,US-2015-714760,10/25/2016,10/30/2016,Second Class,RB-19360,United States,Modesto,California,95351,West,OFF-ST-10003306,OfficeSupply,Storage,Letter Size Cart,720.4089,14,0.45,-178.70
24062,US-2016-818064,07/04/2017,07/06/2017,Same Day,HE-14800,United States,Henderson,Kentucky,42420,South,OFF-AP-10000696,OfficeSupply,Appliances,Holmes Odor Grabber,940.3151,2,0.4,-137.9931
24063,US-2014-370256,08/19/2016,08/20/2016,First Class,CC-12685,United States,Chicago,Illinois,60610,Central,OFF-BI-10001575,OfficeSupply,Binders,GBC Linen Binding Covers,0.01,1,,-0.0063
24064,US-2017-489698,02/08/2014,02/11/2014,Standard Class,RB-19465,United States,Leominster,Massachusetts,1453,East,OFF-AR-10000034,OfficeSupply,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",1179.5906,2,0.4,-216.5893
24065,US-2014-536698,07/27/2014,07/31/2014,Standard Class,YC-21895,United States,Laredo,Texas,78041,,OFF-BI-10001036,OfficeSupply,Binders,Cardinal EasyOpen D-Ring Binders,287.0322,12,0.0,28.897
24066,US-2015-826746,10/06/2015,10/10/2015,Second Class,BT-11305,United States,Holland,Michigan,49423,Central,TEC-PH-10004908,Tech,Phones,Panasonic KX TS3282W Corded phone,300.9848,12,0.3,-59.5783
24067,US-2017-514508,10/23/2017,10/23/2017,Second Class,ZD-21925,United States,Coon Rapids,Minnesota,55433,Central,FUR-BO-10003893,Furni,Bookcases,Sauder Camden County Collection Library,0.01,4,0.0,0.0026
24068,CA-2017-108696,04/24/2015,04/27/2015,First Class,FA-14230,United States,Vineland,New Jersey,8360,East,OFF-BI-10002867,OfficeSupply,Binders,GBC Recycled Regency Composition Covers,121.0678,6,,-46.11
24069,CA-2015-519546,02/21/2014,02/26/2014,Standard Class,PO-19195,United States,New York City,New York,10035,East,OFF-AR-10004587,OfficeSupply,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",0.01,3,0.5,-0.00
24070,CA-2016-807194,05/18/2014,05/24/2014,Second Class,EJ-14155,United States,Thousand Oaks,California,91360,West,TEC-PH-10001750,technologies,Phones,Samsung Rugby III,846.6859,3,0.5,17.3265
24071,CA-2016-826501,07/28/2016,08/02/2016,Standard Class,AB-10015,United States,Pine Bluff,Arkansas,71603,,OFF-PA-10003309,OfficeSupply,Paper,Xerox 211,167.9489,7,0.7,-116.1339
24072,CA-2014-826368,12/05/2017,12/10/2017,Same Day,MG-17890,United States,Keller,Texas,76248,Central,OFF-PA-10000357,OfficeSupply,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",353.4986,1,0.15,106.9415
24073,US-2014-316766,04/30/2014,05/03/2014,Same Day,GZ-14470,United States,Gladstone,Missouri,64118,Central,OFF-EN-10002831,OfficeSupply,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",1079.4247,7,0.2,-36.0495
24074,US-2017-799703,02/19/2016,02/20/2016,First Class,NP-18700,United States,Yonkers,New York,10701,East,OFF-PA-10001001,OfficeSupply,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",487.0419,2,0.4,-114.7577
24075,CA-2016-232411,06/29/2017,07/03/2017,First Class,AY-10555,United States,Thomasville,North Carolina,27360,,OFF-AP-10002472,OfficeSupply,Appliances,3M Office Air Cleaner,331.7277,12,0.4,56.7464
24076,CA-2016-724707,10/26/2017,10/28/2017,Standard Class,SN-20560,United States,Las Cruces,New Mexico,88001,West,OFF-AP-10002892,OfficeSupply,Appliances,Belkin F5C206VTEL 6 Outlet Surge,125.1078,10,0.45,-19.2357
24077,CA-2016-802876,01/12/2017,01/17/2017,Second Class,CC-12550,United States,Franklin,Wisconsin,53132,Central,OFF-AP-10001303,OfficeSupply,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",398.1182,11,0.0,
24078,US-2017-242285,11/15/2017,11/20/2017,Same Day,KC-16255,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10004071,OfficeSupply,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",171.0364,13,0.15,-9.0029
24079,US-2016-599533,01/18/2017,01/22/2017,Standard Class,AH-10030,United States,Hempstead,New York,11550,East,OFF-PA-10001837,OfficeSupply,Paper,Xerox 1976,0.01,3,0.2,0.0018
24080,US-2015-141701,10/10/2017,10/16/2017,Second Class,LT-16765,United States,Tyler,Texas,75701,Central,TEC-AC-10003499,Tech,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,435.251,7,0.6,-24.0544
24081,US-2016-751166,03/27/2015,03/27/2015,First Class,DS-13180,United States,Mission Viejo,California,92691,West,OFF-EN-10002831,OfficeSupply,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",473.3154,5,0.32,-295.4371
24082,CA-2014-582255,08/03/2015,08/08/2015,Standard Class,KC-16255,United States,Jefferson City,Missouri,65109,Central,OFF-AP-10002311,OfficeSupply,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",0.01,14,0.8,
24083,CA-2015-531210,12/07/2016,12/08/2016,Standard Class,SJ-20500,United States,Seattle,Washington,98103,West,FUR-CH-10002017,Furni,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,715.6683,8,0.4,-142.9054
24084,US-2015-426266,11/09/2016,11/13/2016,Second Class,JW-16075,United States,Jefferson City,Missouri,65109,Central,OFF-BI-10003650,OfficeSupply,Binders,GBC DocuBind 300 Electric Binding Machine,35.8313,3,0.45,3.1474
24085,CA-2016-626239,02/08/2016,02/10/2016,First Class,RF-19735,United States,Houston,Texas,77095,Central,OFF-PA-10000533,OfficeSupply,Paper,Southworth Parchment Paper & Envelopes,1738.9547,1,0.4,-263.4438
24086,CA-2014-880690,01/08/2016,01/12/2016,First Class,MV-18190,United States,Pharr,Texas,78577,Central,OFF-AR-10003394,OfficeSupply,Art,Newell 332,0.01,9,0.8,-0.0054
24087,US-2016-618920,09/14/2016,09/15/2016,Standard Class,LC-16885,United States,Inglewood,California,90301,West,FUR-CH-10001714,Furni,Chairs,"Global Leather & Oak Executive Chair, Burgundy",0.01,8,0.5,-0.0002
24088,US-2015-511145,01/03/2016,01/09/2016,Standard Class,KS-16300,United States,Fort Lauderdale,Florida,33311,South,OFF-AP-10003217,OfficeSupply,Appliances,Eureka Sanitaire  Commercial Upright,188.3919,9,0.4,-45.063
24089,CA-2014-903914,10/14/2015,10/18/2015,Second Class,KN-16390,United States,Buffalo Grove,Illinois,60089,Central,FUR-FU-10003806,Furni,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",1206.0631,7,0.15,181.6286
24090,US-2017-955558,04/02/2017,04/02/2017,Same Day,EM-13810,United States,Detroit,Michigan,48234,Central,OFF-LA-10003714,OfficeSupply,Labels,Avery 510,0.01,11,0.1,0.0003
24091,CA-2014-691593,03/02/2017,03/09/2017,First Class,JE-15475,United States,Gaithersburg,Maryland,20877,East,OFF-PA-10000595,OfficeSupply,Paper,Xerox 1929,139.8448,1,0.4,-21.3257
24092,CA-2014-994681,03/16/2015,03/16/2015,Standard Class,HF-14995,United States,Richmond,Indiana,47374,Central,OFF-PA-10003016,OfficeSupply,Paper,"Adams ""While You Were Out"" Message Pads",996.1792,8,0.15,67.8959
24093,CA-2015-466901,06/18/2016,06/18/2016,Standard Class,KL-16555,United States,Woodstock,Georgia,30188,South,FUR-CH-10001482,Furni,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,96.5843,13,0.5,-16.3303
24094,US-2014-701376,05/21/2014,05/22/2014,Second Class,JA-15970,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10003338,OfficeSupply,Art,"Eberhard Faber 3 1/2"" Golf Pencils",805.5384,9,0.1,404.5028
24095,CA-2015-762390,07/15/2016,07/20/2016,Same Day,JS-15595,United States,Bridgeton,New Jersey,8302,East,FUR-FU-10000755,Furni,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,0.01,7,0.4,0.002
24096,US-2017-380222,01/07/2015,01/11/2015,Second Class,ND-18370,United States,Aurora,Colorado,80013,West,FUR-BO-10004357,Furni,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,404.5175,3,0.15,78.8483
24097,US-2016-791504,10/15/2014,10/17/2014,Standard Class,PJ-18835,United States,Omaha,Nebraska,68104,Central,OFF-AR-10004078,OfficeSupply,Art,Newell 312,136.5108,5,0.0,61.8315
24098,US-2014-429469,11/16/2017,11/18/2017,First Class,TH-21235,United States,Santa Clara,California,95051,West,OFF-PA-10004239,OfficeSupply,Paper,Xerox 1953,225.3312,12,0.6,
24099,CA-2016-328814,04/12/2014,04/14/2014,First Class,BS-11590,United States,Akron,Ohio,44312,East,FUR-TA-10004619,Furni,Tables,Hon Non-Folding Utility Tables,91.6277,4,0.4,-19.3788
24100,US-2014-572603,07/14/2015,07/17/2015,Standard Class,IM-15055,United States,Haltom City,Texas,76117,Central,FUR-TA-10004767,Furni,Tables,Safco Drafting Table,799.9119,5,0.32,-43.0646
24101,CA-2017-368040,11/15/2015,11/21/2015,First Class,CK-12205,United States,Des Moines,Iowa,50315,Central,OFF-PA-10001800,OfficeSupply,Paper,Xerox 220,0.01,6,0.8,-0.0067
24102,US-2017-983403,11/18/2014,11/23/2014,Second Class,SH-20395,United States,Arlington,Virginia,22204,--,OFF-LA-10003766,OfficeSupply,Labels,Self-Adhesive Removable Labels,0.01,3,0.2,10374.0
24103,US-2014-261058,11/16/2014,11/18/2014,Second Class,EB-13975,United States,Wilmington,Delaware,19805,East,OFF-ST-10003058,OfficeSupply,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,0.01,4,0.6,-0.0034
24104,US-2016-572289,08/15/2016,08/18/2016,First Class,HE-14800,United States,Pembroke Pines,Florida,33024,South,FUR-FU-10003773,Furni,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,152.6034,13,0.5,-58.8752
24105,US-2017-509905,03/19/2014,03/25/2014,Same Day,SC-20770,United States,Lebanon,Tennessee,37087,South,OFF-ST-10001837,OfficeSupply,Storage,"SAFCO Mobile Desk Side File, Wire Frame",0.01,7,0.3,0.0005
24106,CA-2014-947885,10/06/2014,10/06/2014,Standard Class,RD-19585,United States,Fargo,North Dakota,58103,Central,OFF-AR-10003651,OfficeSupply,Art,Newell 350,1670.0376,2,0.6,-713.2218
24107,US-2017-681801,01/09/2014,01/12/2014,Standard Class,TM-21010,United States,Maple Grove,Minnesota,55369,Central,OFF-PA-10003395,OfficeSupply,Paper,Xerox 1941,678.7315,3,0.0,
24108,CA-2016-354283,10/27/2014,11/01/2014,Standard Class,SR-20425,United States,Tampa,Florida,33614,South,TEC-AC-10000158,technologies,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,183.0106,5,0.5,-12.6117
24109,CA-2016-981063,05/17/2014,05/18/2014,First Class,KH-16510,United States,Franklin,Wisconsin,53132,Central,TEC-MA-10002210,Tech,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,0.01,3,0.0,0.0018
24110,US-2015-224950,11/04/2016,11/09/2016,Second Class,BW-11065,United States,Bridgeton,New Jersey,8302,East,TEC-AC-10003614,Tech,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",0.01,1,0.32,-0.0027
24111,CA-2017-392959,08/06/2017,08/08/2017,Second Class,EH-14185,United States,Memphis,Tennessee,38109,South,FUR-FU-10000222,Furni,Furnishings,"Seth Thomas 16"" Steel Case Clock",813.7057,14,0.45,-105.90
24112,US-2015-115422,07/05/2016,07/07/2016,Second Class,NS-18640,United States,Chapel Hill,North Carolina,27514,--,OFF-AR-10000380,OfficeSupply,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",226.8969,14,0.0,
24113,CA-2016-648154,12/25/2015,12/31/2015,Same Day,DK-13150,United States,Jackson,Michigan,49201,Central,OFF-PA-10000062,OfficeSupply,Paper,Green Bar Computer Printout Paper,599.0267,3,0.7,-264.7171
24114,US-2015-114994,10/29/2017,11/02/2017,Standard Class,CG-12040,United States,Wilmington,Delaware,19805,East,OFF-PA-10001892,OfficeSupply,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",417.6946,3,0.45,-115.9487
24115,CA-2016-478436,07/17/2017,07/17/2017,Standard Class,AG-10900,United States,Decatur,Alabama,35601,South,OFF-ST-10001414,OfficeSupply,Storage,Decoflex Hanging Personal Folder File,727.8915,5,0.0,226.0192
24116,CA-2015-988554,06/09/2016,06/10/2016,Standard Class,Dl-13600,United States,Coral Springs,Florida,33065,South,FUR-FU-10002253,Furni,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",1511.754,12,0.0,659.2762
24117,US-2016-148259,05/13/2016,05/18/2016,First Class,JL-15235,United States,Lancaster,Pennsylvania,17602,East,TEC-AC-10003590,technologies,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",442.7383,6,0.3,25.9681
24118,CA-2017-368221,11/28/2015,12/01/2015,Second Class,RD-19585,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10000308,OfficeSupply,Paper,Xerox 1901,0.01,12,0.4,-0.0015
24119,CA-2016-629877,04/23/2014,04/27/2014,First Class,JP-15520,United States,Ann Arbor,Michigan,48104,Central,OFF-AR-10001166,OfficeSupply,Art,Staples in misc. colors,310.2481,6,,57.1547
24120,CA-2015-738714,10/01/2014,10/06/2014,First Class,BM-11650,United States,Richmond,Indiana,47374,Central,OFF-PA-10000308,OfficeSupply,Paper,Xerox 1901,103.7656,4,0.3,22.3948
24121,CA-2017-762151,03/31/2014,04/06/2014,Standard Class,FW-14395,United States,Dallas,Texas,75081,Central,OFF-AR-10004587,OfficeSupply,Art,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",0.01,11,0.1,0.0031
24122,US-2016-987425,10/01/2014,10/05/2014,Second Class,EC-14050,United States,Murrieta,California,92563,West,FUR-TA-10004915,Furni,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",0.01,7,0.15,0.0021
24123,US-2015-494859,01/11/2017,01/14/2017,First Class,AR-10825,United States,Kenosha,Wisconsin,53142,Central,OFF-ST-10000615,OfficeSupply,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",621.711,14,0.5,-87.7287
24124,US-2014-153373,08/22/2016,08/28/2016,Standard Class,JL-15235,United States,Lodi,California,95240,West,OFF-AP-10004868,OfficeSupply,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,0.01,4,0.0,0.0048
24125,US-2015-393900,08/09/2015,08/16/2015,Same Day,TS-21430,United States,Freeport,Illinois,61032,Central,OFF-AP-10000938,OfficeSupply,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,835.9998,7,0.7,-790.26
24126,US-2014-884909,06/28/2014,06/30/2014,Standard Class,AG-10330,United States,Manchester,Connecticut,6040,East,OFF-PA-10002319,OfficeSupply,Paper,Xerox 1944,879.2534,8,,-276.9433
24127,CA-2016-948418,06/05/2015,06/12/2015,Second Class,JH-15430,United States,Torrance,California,90503,West,FUR-BO-10001972,Furni,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,0.01,7,0.6,-0.0032
24128,US-2016-359082,06/06/2016,06/06/2016,Same Day,MK-18160,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003116,technologies,Accessories,Memorex Froggy Flash Drive 8 GB,0.01,8,,-0.0008
24129,US-2014-133940,05/02/2014,05/02/2014,Same Day,CM-11935,United States,Pueblo,Colorado,81001,West,OFF-PA-10004530,OfficeSupply,Paper,Personal Creations Ink Jet Cards and Labels,0.01,13,0.32,-0.0009
24130,US-2015-247616,08/23/2014,08/27/2014,First Class,RA-19915,United States,Jonesboro,Arkansas,72401,,OFF-FA-10000735,OfficeSupply,Fasteners,Staples,650.5756,14,0.3,104.9327
24131,US-2017-662921,05/01/2015,05/07/2015,Same Day,BD-11605,United States,Woodbury,Minnesota,55125,Central,OFF-BI-10000138,OfficeSupply,Binders,Acco Translucent Poly Ring Binders,0.01,8,0.3,-0.0004
24132,CA-2017-815209,04/30/2016,04/30/2016,Same Day,TT-21460,United States,Aurora,Colorado,80013,West,OFF-ST-10002974,OfficeSupply,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",0.0,6,0.32,0.0
24133,CA-2015-124346,04/17/2017,04/20/2017,Second Class,PO-18865,United States,Glenview,Illinois,60025,Central,FUR-BO-10002213,Furni,Bookcases,DMI Eclipse Executive Suite Bookcases,0.01,1,0.45,-0.0031
24134,US-2015-976088,01/15/2016,01/17/2016,First Class,RK-19300,United States,Vancouver,Washington,98661,West,FUR-FU-10000747,Furni,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,0.01,11,0.4,-0.0033
24135,CA-2017-586389,09/11/2017,09/13/2017,Standard Class,FM-14215,United States,Omaha,Nebraska,68104,Central,TEC-AC-10001714,technologies,Accessories,Logitech MX Performance Wireless Mouse,192.6502,8,0.0,127.1743
24136,US-2014-205899,05/13/2017,05/18/2017,Second Class,HD-14785,United States,Bristol,Tennessee,37620,South,TEC-PH-10000011,technologies,Phones,PureGear Roll-On Screen Protector,1550.336,5,0.2,-353.6405
24137,CA-2017-824801,11/17/2015,11/22/2015,Second Class,JR-15700,United States,Vacaville,California,95687,West,FUR-FU-10000629,Furni,Furnishings,9-3/4 Diameter Round Wall Clock,902.5207,9,0.15,48.5061
24138,US-2014-929685,01/18/2015,01/19/2015,Same Day,PM-19135,United States,Austin,Texas,78745,Central,OFF-PA-10000556,OfficeSupply,Paper,Xerox 208,175.2777,3,0.4,
24139,CA-2017-688443,09/01/2016,09/05/2016,Second Class,LW-16990,United States,Glendale,Arizona,85301,West,FUR-FU-10000175,Furni,Furnishings,DAX Wood Document Frame.,1696.8116,5,0.2,-161.2396
24140,US-2016-903166,09/23/2016,09/29/2016,Same Day,AM-10705,United States,San Francisco,California,94110,West,TEC-MA-10000029,technologies,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",322.092,14,0.4,-101.563
24141,US-2016-258050,08/25/2016,08/29/2016,Standard Class,RC-19960,United States,Overland Park,Kansas,66212,Central,OFF-SU-10004115,OfficeSupply,Supplies,Acme Stainless Steel Office Snips,589.5697,5,0.5,-252.0872
24142,CA-2016-905223,08/24/2016,08/30/2016,First Class,SV-20365,United States,Bowling Green,Kentucky,42104,,OFF-BI-10004506,OfficeSupply,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,0.01,11,0.15,0.00
24143,CA-2014-785986,03/28/2014,04/03/2014,Same Day,MM-17920,United States,Temecula,California,92592,,OFF-BI-10003476,OfficeSupply,Binders,Avery Metallic Poly Binders,904.4076,11,0.5,140.0052
24144,CA-2014-503252,10/25/2017,10/25/2017,Same Day,BN-11470,United States,Cleveland,Ohio,44105,,TEC-MA-10004521,Tech,Machines,Epson Perfection V600 Photo Scanner,0.01,1,0.32,0.00
24145,CA-2016-350098,03/21/2015,03/27/2015,Same Day,JB-15400,United States,Boca Raton,Florida,33433,South,OFF-BI-10000301,OfficeSupply,Binders,GBC Instant Report Kit,0.01,5,0.32,-0.0014
24146,CA-2014-258785,09/05/2014,09/12/2014,First Class,GT-14755,United States,Sanford,Florida,32771,South,FUR-FU-10000771,Furni,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",0.01,9,0.4,-0.0017
24147,US-2014-156587,09/25/2014,10/01/2014,Same Day,CS-12130,United States,Woodstock,Georgia,30188,South,OFF-BI-10001098,OfficeSupply,Binders,Acco D-Ring Binder w/DublLock,120.6629,11,0.2,
24148,CA-2017-495811,06/10/2014,06/10/2014,Second Class,CM-12160,United States,Apopka,Florida,32712,South,OFF-ST-10001031,OfficeSupply,Storage,Adjustable Personal File Tote,0.01,7,0.45,-0.002
24149,CA-2017-137460,05/21/2017,05/22/2017,First Class,HH-15010,United States,Apple Valley,California,92307,--,OFF-LA-10002475,OfficeSupply,Labels,Avery 519,31.9501,10,0.45,-4.0236
24150,CA-2014-650106,03/08/2015,03/09/2015,Same Day,DH-13675,United States,Middletown,Connecticut,6457,East,FUR-FU-10004415,Furni,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",978.2588,8,,-59.7904
24151,CA-2015-538252,11/06/2015,11/08/2015,Same Day,TH-21550,United States,Rapid City,South Dakota,57701,Central,FUR-TA-10004147,Furni,Tables,Hon 4060 Series Tables,1039.5146,12,0.6,-98.7437
24152,CA-2017-875766,08/01/2017,08/05/2017,First Class,CS-12355,United States,Coachella,California,92236,West,OFF-AP-10002892,OfficeSupply,Appliances,Belkin F5C206VTEL 6 Outlet Surge,0.01,10,0.0,0.0031
24153,US-2016-737922,07/06/2015,07/07/2015,First Class,MD-17860,United States,Woodland,California,95695,West,FUR-TA-10002533,Furni,Tables,BPI Conference Tables,511.4419,11,0.15,
24154,CA-2017-837291,09/10/2014,09/14/2014,Same Day,DK-13150,United States,Charlotte,North Carolina,28205,South,TEC-MA-10003673,technologies,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,183.1013,5,0.8,-53.6855
24155,CA-2015-595337,06/07/2017,06/14/2017,Same Day,EG-13900,United States,Pasadena,Texas,77506,Central,OFF-LA-10000414,OfficeSupply,Labels,Avery 503,431.3978,7,0.0,13.485
24156,CA-2016-442074,11/09/2016,11/11/2016,Same Day,AH-10585,United States,Lake Elsinore,California,92530,West,TEC-PH-10001795,Tech,Phones,ClearOne CHATAttach 160 - speaker phone,0.0,8,0.32,0.0
24157,US-2017-246487,03/26/2017,03/31/2017,First Class,SF-20200,United States,Inglewood,California,90301,West,OFF-ST-10000419,OfficeSupply,Storage,"Rogers Jumbo File, Granite",0.01,4,0.5,-0.004
24158,CA-2016-858009,10/05/2015,10/12/2015,Second Class,KH-16360,United States,Lawton,Oklahoma,73505,Central,OFF-BI-10001191,OfficeSupply,Binders,Canvas Sectional Post Binders,82.6678,10,0.4,
24159,US-2014-281154,01/23/2017,01/28/2017,First Class,RD-19585,United States,Glendale,Arizona,85301,West,OFF-BI-10002414,OfficeSupply,Binders,GBC ProClick Spines for 32-Hole Punch,469.7242,10,0.2,-36.7877
24160,US-2016-712071,01/17/2016,01/21/2016,Same Day,ME-17320,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000773,OfficeSupply,Binders,Insertable Tab Post Binder Dividers,0.01,6,0.3,0.0021
24161,CA-2016-927484,06/25/2017,07/01/2017,Second Class,JH-16180,United States,Longmont,Colorado,80501,West,OFF-AR-10001221,OfficeSupply,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",0.01,9,0.8,-0.0052
24162,CA-2016-613090,05/15/2014,05/20/2014,Same Day,EC-14050,United States,Houston,Texas,77036,Central,OFF-BI-10004995,OfficeSupply,Binders,GBC DocuBind P400 Electric Binding System,0.01,3,0.4,-0.0029
24163,CA-2014-944370,12/10/2016,12/14/2016,First Class,JF-15415,United States,Henderson,Nevada,89015,--,OFF-ST-10003327,OfficeSupply,Storage,Akro-Mils 12-Gallon Tote,609.8072,9,0.7,-277.473
24164,US-2017-497237,06/11/2015,06/18/2015,Second Class,PJ-18835,United States,Oceanside,New York,11572,East,OFF-PA-10003543,OfficeSupply,Paper,Xerox 1985,591.2258,1,0.4,142.0564
24165,US-2014-459092,08/30/2015,09/03/2015,Second Class,AG-10300,United States,Wilmington,Delaware,19805,East,FUR-FU-10004164,Furni,Furnishings,"Eldon 300 Class Desk Accessories, Black",83.5427,3,0.5,-32.3021
24166,CA-2014-807593,05/01/2014,05/02/2014,Same Day,ND-18460,United States,Houston,Texas,77041,Central,OFF-AR-10003156,OfficeSupply,Art,50 Colored Long Pencils,0.01,8,0.15,0.0023
24167,US-2015-886242,12/11/2015,12/16/2015,Standard Class,KB-16240,United States,Hampton,Virginia,23666,,TEC-AC-10003399,Tech,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,0.01,9,0.32,0.0001
24168,CA-2016-870550,03/31/2015,04/04/2015,First Class,AH-10210,United States,Houston,Texas,77070,Central,OFF-ST-10001031,OfficeSupply,Storage,Adjustable Personal File Tote,508.7903,4,,-6.8954
24169,US-2015-659781,10/25/2015,10/28/2015,Second Class,VS-21820,United States,Garden City,Kansas,67846,Central,OFF-PA-10000223,OfficeSupply,Paper,Xerox 2000,97.0986,5,0.2,36.2445
24170,CA-2016-780840,04/14/2017,04/19/2017,Second Class,SV-20365,United States,Scottsdale,Arizona,85254,West,TEC-AC-10001908,technologies,Accessories,Logitech Wireless Headset h800,0.01,8,0.7,-0.0008
